Name,Description,Location,Location On Hand,Location Committed,Location Available
K6699-F2099,HomePop Emerson Wingback Accent Chair,KFNJ,23,,23
K6699-F2099,HomePop Emerson Wingback Accent Chair,KFDS,,,
K6699-F2148,HomePop Emerson Wingback Accent Chair,KFHQ,150,3,147
K6699-F2148,HomePop Emerson Wingback Accent Chair,KFNJ,,,
K6699-F2148,HomePop Emerson Wingback Accent Chair,KFDS,,,
K6699-F2230,HomePop Emerson Rolled Arm Accent Chair - Blue Calypso Stripe,KFHQ,226,3,223
K6699-F2230,HomePop Emerson Rolled Arm Accent Chair - Blue Calypso Stripe,KFDS,,,
K6699-F2230,HomePop Emerson Rolled Arm Accent Chair - Blue Calypso Stripe,KFNJ,67,,67
K6699-F2231,HomePop Emerson Rolled Arm Accent Chair - Dove Grey Stripe,KFDS,,,
K6699-F2231,HomePop Emerson Rolled Arm Accent Chair - Dove Grey Stripe,KFNJ,133,,133
K6699-F2231,HomePop Emerson Rolled Arm Accent Chair - Dove Grey Stripe,KFHQ,296,2,294
K6699-F2352,HomePop Emerson Wingback Accent Chair - Blue and White Stripe,KFNJ,26,,26
K6699-F2352,HomePop Emerson Wingback Accent Chair - Blue and White Stripe,KFHQ,188,,188
K6699-F2352,HomePop Emerson Wingback Accent Chair - Blue and White Stripe,KFDS,,,
K6705A,HomePop Metal Accent Table Gold Base Mirror Top (Set of 2),KFDS,,,
K6705A,HomePop Metal Accent Table Gold Base Mirror Top (Set of 2),KFNJ,60,,60
K6705A,HomePop Metal Accent Table Gold Base Mirror Top (Set of 2),KFHQ,99,,99
K6757-F2352,HomePop Dining Chair  - Blue and White  Stripe (Set of 2),KFDS,,,
K6757-F2352,HomePop Dining Chair  - Blue and White  Stripe (Set of 2),KFNJ,67,1,66
K6757-F2352,HomePop Dining Chair  - Blue and White  Stripe (Set of 2),KFHQ,90,3,87
K6757-F2353,HomePop Dining Chair - Black and White Stripe (Set of 2),KFHQ,129,7,122
K6757-F2353,HomePop Dining Chair - Black and White Stripe (Set of 2),KFNJ,,,
K6757-F2353,HomePop Dining Chair - Black and White Stripe (Set of 2),KFDS,,,
K6771-A750,HomePop Blue Slate Large Accent Chair,KFHQ,154,,154
K6771-A750,HomePop Blue Slate Large Accent Chair,KFNJ,159,,159
K6771-A750,HomePop Blue Slate Large Accent Chair,KFDS,,,
K6780-B210,Tufted Accent Chair,KFNJ,,,
K6780-B210,Tufted Accent Chair,KFDS,,,
K6780-B210,Tufted Accent Chair,KFHQ,,,
K6805-A727,"HomePop Classic Parsons Dining Chair - Paisley
(Set of 2)",KFNJ,323,8,315
K6805-A727,"HomePop Classic Parsons Dining Chair - Paisley
(Set of 2)",KFDS,,,
K6805-A727,"HomePop Classic Parsons Dining Chair - Paisley
(Set of 2)",KFHQ,66,4,62
K6805-A750,HomePop Classic Parsons Dining Chair - Suri Blue - set of 2,KFHQ,10,10,
K6805-A750,HomePop Classic Parsons Dining Chair - Suri Blue - set of 2,KFDS,,,
K6805-A750,HomePop Classic Parsons Dining Chair - Suri Blue - set of 2,KFNJ,,,
K6805-A751,"HomePop Classic Parsons Dining Chair - Yellow and Cream Damask 
(Set of 2)",KFHQ,58,12,46
K6805-A751,"HomePop Classic Parsons Dining Chair - Yellow and Cream Damask 
(Set of 2)",KFDS,,,
K6805-A751,"HomePop Classic Parsons Dining Chair - Yellow and Cream Damask 
(Set of 2)",KFNJ,33,6,27
K6805-A755,"HomePop Gray Diamond Parson Chairs 
(Set of 2)",KFDS,,,
K6805-A755,"HomePop Gray Diamond Parson Chairs 
(Set of 2)",KFHQ,,,
K6805-A755,"HomePop Gray Diamond Parson Chairs 
(Set of 2)",KFNJ,,,
K6805-A793,"HomePop Classic Parsons Dining Chair - Suri Brown
(Set of 2)",KFDS,,,
K6805-A793,"HomePop Classic Parsons Dining Chair - Suri Brown
(Set of 2)",KFNJ,3,3,
K6805-A793,"HomePop Classic Parsons Dining Chair - Suri Brown
(Set of 2)",KFHQ,2,2,
K6805-A794,"HomePop Lexie Parson Dining Chair
(Set of 2)",KFDS,,,
K6805-A794,"HomePop Lexie Parson Dining Chair
(Set of 2)",KFHQ,129,,129
K6805-A794,"HomePop Lexie Parson Dining Chair
(Set of 2)",KFNJ,150,4,146
K6805-A823,"HomePop Bella Parsons Chair - Blue Trellis 
(Set of 2)",KFDS,,,
K6805-A823,"HomePop Bella Parsons Chair - Blue Trellis 
(Set of 2)",KFHQ,56,,56
K6805-A823,"HomePop Bella Parsons Chair - Blue Trellis 
(Set of 2)",KFNJ,25,,25
K6805-A824,HomePop Parsons Chair - Grey Floral (Set of 2),KFHQ,51,2,49
K6805-A824,HomePop Parsons Chair - Grey Floral (Set of 2),KFDS,,,
K6805-A824,HomePop Parsons Chair - Grey Floral (Set of 2),KFNJ,,,
K6805-A832,"HomePop Parsons Dining Chair - Grey Medallion
(set of 2)",KFHQ,91,12,79
K6805-A832,"HomePop Parsons Dining Chair - Grey Medallion
(set of 2)",KFNJ,170,23,147
K6805-A832,"HomePop Parsons Dining Chair - Grey Medallion
(set of 2)",KFDS,,,
K6805-A848,Homepop Parsons Dining Chair -Navy Floral - set of 2,KFNJ,,,
K6805-A848,Homepop Parsons Dining Chair -Navy Floral - set of 2,KFDS,,,
K6805-A848,Homepop Parsons Dining Chair -Navy Floral - set of 2,KFHQ,4,,4
K6805-A858,HomePop Classic Parsons Dining Chair - Blue Velvet Paisley Print (Set of 2),KFNJ,,,
K6805-A858,HomePop Classic Parsons Dining Chair - Blue Velvet Paisley Print (Set of 2),KFHQ : KFHQQU,4,,
K6805-A858,HomePop Classic Parsons Dining Chair - Blue Velvet Paisley Print (Set of 2),KFHQ,,,
K6805-A858,HomePop Classic Parsons Dining Chair - Blue Velvet Paisley Print (Set of 2),KFDS,,,
K6805-B214,"HomePop Dove Grey Velvet Parson Chairs
(Set of 2)",KFNJ,11,1,10
K6805-B214,"HomePop Dove Grey Velvet Parson Chairs
(Set of 2)",KFTS,,,
K6805-B214,"HomePop Dove Grey Velvet Parson Chairs
(Set of 2)",KFHQ,99,3,96
K6805-B214,"HomePop Dove Grey Velvet Parson Chairs
(Set of 2)",KFDS,,,
K6805-B215,"HomePop Classic Velvet Parsons Dining Chair - Dark Navy Blue Velvet 
(Set of 2)",KFDS,,,
K6805-B215,"HomePop Classic Velvet Parsons Dining Chair - Dark Navy Blue Velvet 
(Set of 2)",KFHQ,4,4,
K6805-B215,"HomePop Classic Velvet Parsons Dining Chair - Dark Navy Blue Velvet 
(Set of 2)",KFNJ,3,3,
K6805-B228,"HomePop Velvet Parson Dining Chair
(Set of 2)",KFHQ,,,
K6805-B228,"HomePop Velvet Parson Dining Chair
(Set of 2)",KFNJ,4,4,
K6805-B228,"HomePop Velvet Parson Dining Chair
(Set of 2)",KFDS,,,
K6805-B229,"HomePop Velvet Parson Dining Chair
(Set of 2)",KFHQ,21,21,
K6805-B229,"HomePop Velvet Parson Dining Chair
(Set of 2)",KFNJ,,,
K6805-B229,"HomePop Velvet Parson Dining Chair
(Set of 2)",KFDS,,,
K6805-E830,HomePop Classic Parsons Dining Chair - Dark Blue Faux Leather (Set of 2),KFDS,,,
K6805-E830,HomePop Classic Parsons Dining Chair - Dark Blue Faux Leather (Set of 2),KFNJ,,,
K6805-E830,HomePop Classic Parsons Dining Chair - Dark Blue Faux Leather (Set of 2),KFHQ,,,
K6805-E856,HomePop Classic Parsons Dining Chair - Gray Faux Leather (Set of 2),KFNJ,,,
K6805-E856,HomePop Classic Parsons Dining Chair - Gray Faux Leather (Set of 2),KFHQ,12,,12
K6805-E856,HomePop Classic Parsons Dining Chair - Gray Faux Leather (Set of 2),KFDS,,,
K6805-F1547,"HomePop Classic Parsons Dining Chair  - Blue and Cream Medallion
(Set of 2)",KFHQ,89,1,88
K6805-F1547,"HomePop Classic Parsons Dining Chair  - Blue and Cream Medallion
(Set of 2)",KFDS,,,
K6805-F1547,"HomePop Classic Parsons Dining Chair  - Blue and Cream Medallion
(Set of 2)",KFNJ,,,
K6805-F1565,"HomePop Parson Dining Chair 
(Set of 2)",KFHQ,51,,51
K6805-F1565,"HomePop Parson Dining Chair 
(Set of 2)",KFDS,,,
K6805-F1565,"HomePop Parson Dining Chair 
(Set of 2)",KFNJ,33,,33
K6805-F1569,"HomePop Classic Parsons Dining Chair - Orange 
(Set of 2)",KFHQ,118,1,117
K6805-F1569,"HomePop Classic Parsons Dining Chair - Orange 
(Set of 2)",KFNJ,3,,3
K6805-F1569,"HomePop Classic Parsons Dining Chair - Orange 
(Set of 2)",KFDS,,,
K6805-F1570,"HomePop Classic Parsons Dining Chair - Navy Blue 
(Set of 2)",KFDS,,,
K6805-F1570,"HomePop Classic Parsons Dining Chair - Navy Blue 
(Set of 2)",KFNJ,199,4,195
K6805-F1570,"HomePop Classic Parsons Dining Chair - Navy Blue 
(Set of 2)",KFHQ,371,,371
K6805-F2004,"HomePop Parson Dining Chair 
(Set of 2)",KFHQ,148,9,139
K6805-F2004,"HomePop Parson Dining Chair 
(Set of 2)",KFDS,,,
K6805-F2004,"HomePop Parson Dining Chair 
(Set of 2)",KFNJ,30,,30
K6805-F2039,"HomePop Classic Parsons Dining Chair - Cayenne
(single pack)",KFHQ,146,,146
K6805-F2039,"HomePop Classic Parsons Dining Chair - Cayenne
(single pack)",KFNJ,14,1,13
K6805-F2039,"HomePop Classic Parsons Dining Chair - Cayenne
(single pack)",KFDS,,,
K6805-F2051,"HomePop Classic Parsons Dining Chair -  Geo Brights Navy Blue
(Set of 2)",KFNJ,111,,111
K6805-F2051,"HomePop Classic Parsons Dining Chair -  Geo Brights Navy Blue
(Set of 2)",KFDS,,,
K6805-F2051,"HomePop Classic Parsons Dining Chair -  Geo Brights Navy Blue
(Set of 2)",KFTS,,,
K6805-F2051,"HomePop Classic Parsons Dining Chair -  Geo Brights Navy Blue
(Set of 2)",KFHQ,210,3,207
K6805-F2052,"HomePop Classic Parsons Dining Chair -  Geo Brights Warm Gray
(Set of 2)",KFDS,,,
K6805-F2052,"HomePop Classic Parsons Dining Chair -  Geo Brights Warm Gray
(Set of 2)",KFNJ,,,
K6805-F2052,"HomePop Classic Parsons Dining Chair -  Geo Brights Warm Gray
(Set of 2)",KFHQ,261,49,212
K6805-F2053,"HomePop Classic Parsons Dining Chair -  Geo Brights Light Green
(Set of 2)",KFDS,,,
K6805-F2053,"HomePop Classic Parsons Dining Chair -  Geo Brights Light Green
(Set of 2)",KFNJ,,,
K6805-F2053,"HomePop Classic Parsons Dining Chair -  Geo Brights Light Green
(Set of 2)",KFHQ,130,6,124
K6805-F2054,"HomePop Geo Brights Parson Chairs
(Set of 2)",KFHQ,73,,73
K6805-F2054,"HomePop Geo Brights Parson Chairs
(Set of 2)",KFDS,,,
K6805-F2054,"HomePop Geo Brights Parson Chairs
(Set of 2)",KFNJ,41,,41
K6805-F2055,"HomePop Classic Parsons Dining Chair -  Geo Brights Teal
(Set of 2)",KFDS,,,
K6805-F2055,"HomePop Classic Parsons Dining Chair -  Geo Brights Teal
(Set of 2)",KFNJ,155,,155
K6805-F2055,"HomePop Classic Parsons Dining Chair -  Geo Brights Teal
(Set of 2)",KFTS,,,
K6805-F2055,"HomePop Classic Parsons Dining Chair -  Geo Brights Teal
(Set of 2)",KFHQ,366,3,363
K6805-F2059,"HomePop Navy and Cream Modern Floral Parson Chairs
(Set of 2)",KFNJ,,,
K6805-F2059,"HomePop Navy and Cream Modern Floral Parson Chairs
(Set of 2)",KFDS,,,
K6805-F2059,"HomePop Navy and Cream Modern Floral Parson Chairs
(Set of 2)",KFHQ,15,7,8
K6805-F2061,"HomePop Classic Parsons Dining Chair - Pewter Gray Cream Lattice 
(Set of 2)",KFDS,,,
K6805-F2061,"HomePop Classic Parsons Dining Chair - Pewter Gray Cream Lattice 
(Set of 2)",KFHQ,457,,457
K6805-F2061,"HomePop Classic Parsons Dining Chair - Pewter Gray Cream Lattice 
(Set of 2)",KFNJ,118,3,115
K6805-F2062,"HomePop Classic Parsons Dining Chair - Navy Blue Cream Lattice 
(Set of 2)",KFHQ,49,15,34
K6805-F2062,"HomePop Classic Parsons Dining Chair - Navy Blue Cream Lattice 
(Set of 2)",KFNJ,64,9,55
K6805-F2062,"HomePop Classic Parsons Dining Chair - Navy Blue Cream Lattice 
(Set of 2)",KFDS,,,
K6805-F2063,"HomePop Blue Shades Parson Chairs
(Set of 2)",KFDS,,,
K6805-F2063,"HomePop Blue Shades Parson Chairs
(Set of 2)",KFNJ,18,2,16
K6805-F2063,"HomePop Blue Shades Parson Chairs
(Set of 2)",KFHQ,121,19,102
K6805-F2069,"HomePop Classic Parsons Dining Chair  - Tan
(Set of 2)",KFDS,,,
K6805-F2069,"HomePop Classic Parsons Dining Chair  - Tan
(Set of 2)",KFHQ,55,,55
K6805-F2069,"HomePop Classic Parsons Dining Chair  - Tan
(Set of 2)",KFNJ,58,3,55
K6805-F2070,"HomePop Classic Parsons Dining Chair - Gray
(single pack)",KFHQ,188,7,181
K6805-F2070,"HomePop Classic Parsons Dining Chair - Gray
(single pack)",KFDS,,,
K6805-F2070,"HomePop Classic Parsons Dining Chair - Gray
(single pack)",KFNJ,,,
K6805-F2087,"HomePop Parson Dining Chair
(single pack)",KFHQ,93,13,80
K6805-F2087,"HomePop Parson Dining Chair
(single pack)",KFNJ,14,,14
K6805-F2087,"HomePop Parson Dining Chair
(single pack)",KFDS,,,
K6805-F2088,"HomePop Classic Parsons Dining Chair - Navy Blue
(single pack)",KFDS,,,
K6805-F2088,"HomePop Classic Parsons Dining Chair - Navy Blue
(single pack)",KFNJ,,,
K6805-F2088,"HomePop Classic Parsons Dining Chair - Navy Blue
(single pack)",KFHQ,28,28,
K6805-F2090,"HomePop Parson Dining Chair
(single pack)",KFNJ,,,
K6805-F2090,"HomePop Parson Dining Chair
(single pack)",KFDS,,,
K6805-F2090,"HomePop Parson Dining Chair
(single pack)",KFHQ,51,10,41
K6805-F2091,"HomePop Parson Dining Chair
(single pack)",KFNJ,,,
K6805-F2091,"HomePop Parson Dining Chair
(single pack)",KFHQ,121,2,119
K6805-F2091,"HomePop Parson Dining Chair
(single pack)",KFDS,,,
K6805-F2092,"HomePop Parson Dining Chair
(single pack)",KFDS,,,
K6805-F2092,"HomePop Parson Dining Chair
(single pack)",KFNJ,33,2,31
K6805-F2092,"HomePop Parson Dining Chair
(single pack)",KFHQ,132,19,113
K6805-F2093,"HomePop Classic Parsons Dining Chair - Light Gray
(single pack)",KFDS,,,
K6805-F2093,"HomePop Classic Parsons Dining Chair - Light Gray
(single pack)",KFNJ,87,,87
K6805-F2093,"HomePop Classic Parsons Dining Chair - Light Gray
(single pack)",KFHQ,148,71,77
K6805-F2096,HomePop Classic Parsons Dining Chair - Blue Geometric (Set of 2),KFDS,,,
K6805-F2096,HomePop Classic Parsons Dining Chair - Blue Geometric (Set of 2),KFHQ,,,
K6805-F2096,HomePop Classic Parsons Dining Chair - Blue Geometric (Set of 2),KFNJ,,,
K6805-F2245,HomePop Textured Parsons Chair - Melon (Set of 2),KFNJ,,,
K6805-F2245,HomePop Textured Parsons Chair - Melon (Set of 2),KFDS,,,
K6805-F2245,HomePop Textured Parsons Chair - Melon (Set of 2),KFHQ,83,,83
K6805-F2247,HomePop Textured Parsons Chair - Teal (Set of 2),KFNJ,30,,30
K6805-F2247,HomePop Textured Parsons Chair - Teal (Set of 2),KFDS,,,
K6805-F2247,HomePop Textured Parsons Chair - Teal (Set of 2),KFHQ,47,,47
K6805-F2285,HomePop Classic Parsons Dining Chair - Navy Woven (Set of 2),KFDS,,,
K6805-F2285,HomePop Classic Parsons Dining Chair - Navy Woven (Set of 2),KFNJ,,,
K6805-F2285,HomePop Classic Parsons Dining Chair - Navy Woven (Set of 2),KFHQ,,,
K6805-F2302,HomePop Classic Parsons Dining Chair -Indigo Stripes (Set of 2),KFHQ,51,2,49
K6805-F2302,HomePop Classic Parsons Dining Chair -Indigo Stripes (Set of 2),KFNJ,,,
K6805-F2302,HomePop Classic Parsons Dining Chair -Indigo Stripes (Set of 2),KFDS,,,
K6805-F2321,HomePop Classic Parsons Dining Chair - Soft Gray Woven (Set of 2),KFHQ : KFHQQU,6,,
K6805-F2321,HomePop Classic Parsons Dining Chair - Soft Gray Woven (Set of 2),KFDS,,,
K6805-F2321,HomePop Classic Parsons Dining Chair - Soft Gray Woven (Set of 2),KFHQ,58,,58
K6805-F2321,HomePop Classic Parsons Dining Chair - Soft Gray Woven (Set of 2),KFNJ,36,,36
K6805-F2343,HomePop Classic Parsons Dining Chair - Gray stripe (Set of 2),KFNJ,,,
K6805-F2343,HomePop Classic Parsons Dining Chair - Gray stripe (Set of 2),KFHQ,5,,5
K6805-F2343,HomePop Classic Parsons Dining Chair - Gray stripe (Set of 2),KFDS,,,
K6805-F2348,HomePop Classic Parsons Dining Chair -Charcoal Square Geometric (Set of 2),KFNJ,,,
K6805-F2348,HomePop Classic Parsons Dining Chair -Charcoal Square Geometric (Set of 2),KFHQ,65,4,61
K6805-F2348,HomePop Classic Parsons Dining Chair -Charcoal Square Geometric (Set of 2),KFDS,,,
K6805-F2349,HomePop Parsons Dining Chair - Ash Gray Geometric (set of 2),KFHQ,,,
K6805-F2349,HomePop Parsons Dining Chair - Ash Gray Geometric (set of 2),KFDS,,,
K6805-F2349,HomePop Parsons Dining Chair - Ash Gray Geometric (set of 2),KFNJ,,,
K6805-F2350,HomePop Parsons Dining Chair - Gray Floral  (set of 2),KFDS,,,
K6805-F2350,HomePop Parsons Dining Chair - Gray Floral  (set of 2),KFNJ,,,
K6805-F2350,HomePop Parsons Dining Chair - Gray Floral  (set of 2),KFHQ,,,
K6805-F2354,HomePop Classic Parsons Dining Chair -Heathered Gray (Set of 2),KFDS,,,
K6805-F2354,HomePop Classic Parsons Dining Chair -Heathered Gray (Set of 2),KFNJ,,,
K6805-F2354,HomePop Classic Parsons Dining Chair -Heathered Gray (Set of 2),KFHQ,,,
K6805-F2359,HomePop Classic Parsons Dining Chair -Blue Farmhouse Stripe (Set of 2),KFHQ,,,
K6805-F2359,HomePop Classic Parsons Dining Chair -Blue Farmhouse Stripe (Set of 2),KFDS,,,
K6805-F2359,HomePop Classic Parsons Dining Chair -Blue Farmhouse Stripe (Set of 2),KFNJ,1,1,
K6805-F2372,HomePop Classic Parsons Dining Chair -Black with Boucle Stripe (Set of 2),KFHQ,47,,47
K6805-F2372,HomePop Classic Parsons Dining Chair -Black with Boucle Stripe (Set of 2),KFDS,,,
K6805-F2372,HomePop Classic Parsons Dining Chair -Black with Boucle Stripe (Set of 2),KFNJ,,,
K6805-F2388,HomePop Classic Parsons Dining Chair -Gray Geometric (Set of 2),KFHQ,,,
K6805-F2388,HomePop Classic Parsons Dining Chair -Gray Geometric (Set of 2),KFDS,,,
K6805-F2388,HomePop Classic Parsons Dining Chair -Gray Geometric (Set of 2),KFNJ,,,
K6813-F1570,HomePop Square Tufted Bench with Wood Apron - Navy Blue,KFNJ,111,21,90
K6813-F1570,HomePop Square Tufted Bench with Wood Apron - Navy Blue,KFHQ,138,1,137
K6813-F1570,HomePop Square Tufted Bench with Wood Apron - Navy Blue,KFDS,,,
K6813-F2031,HomePop Square Tufted Bench with Wood Apron - Gray,KFNJ,94,12,82
K6813-F2031,HomePop Square Tufted Bench with Wood Apron - Gray,KFDS,,,
K6813-F2031,HomePop Square Tufted Bench with Wood Apron - Gray,KFHQ,147,2,145
K6814-F2280,"SPATIAL ORDER - Dinah Modern Decorative Ottoman, Blue",KFDS,,,
K6814-F2280,"SPATIAL ORDER - Dinah Modern Decorative Ottoman, Blue",KFHQ,1,,1
K6814-F2280,"SPATIAL ORDER - Dinah Modern Decorative Ottoman, Blue",KFNJ,,,
K6858.24-A750,"HomePop 24"" Classic Parsons Counter Stool - Suri Blue",KFHQ,1,1,
K6858.24-A750,"HomePop 24"" Classic Parsons Counter Stool - Suri Blue",KFDS,,,
K6858.24-A750,"HomePop 24"" Classic Parsons Counter Stool - Suri Blue",KFNJ,,,
K6858.24-A793,HomePop Suri 24â€?  Barstool counter height,KFNJ,127,5,122
K6858.24-A793,HomePop Suri 24â€?  Barstool counter height,KFHQ,181,,181
K6858.24-A793,HomePop Suri 24â€?  Barstool counter height,KFDS,,,
K6858.24-A794,HomePop Lexie 24â€? Barstool counter height,KFHQ,125,4,121
K6858.24-A794,HomePop Lexie 24â€? Barstool counter height,KFNJ : KFNJQU,4,,
K6858.24-A794,HomePop Lexie 24â€? Barstool counter height,KFNJ,34,,34
K6858.24-A794,HomePop Lexie 24â€? Barstool counter height,KFDS,,,
K6858.24-A825,"HomePop Classic Parsons 24"" Counter Stool - Gray Lattice",KFDS,,,
K6858.24-A825,"HomePop Classic Parsons 24"" Counter Stool - Gray Lattice",KFHQ,133,,133
K6858.24-A825,"HomePop Classic Parsons 24"" Counter Stool - Gray Lattice",KFNJ,72,,72
K6858.24-A832,"HomePop 24"" Parsons Counter Stool - Gray Medallion",KFHQ,255,11,244
K6858.24-A832,"HomePop 24"" Parsons Counter Stool - Gray Medallion",KFNJ,3,3,
K6858.24-A832,"HomePop 24"" Parsons Counter Stool - Gray Medallion",KFDS,,,
K6858.24-A854,"Homepop 24"" Classic Parsons Counter Stool - Tan Geometric",KFNJ,,,
K6858.24-A854,"Homepop 24"" Classic Parsons Counter Stool - Tan Geometric",KFHQ,8,,8
K6858.24-A854,"Homepop 24"" Classic Parsons Counter Stool - Tan Geometric",KFDS,,,
K6858.24-F1374,HomePop Upholstered 24â€? Barstool Aqua Textured  counter height,KFHQ,141,5,136
K6858.24-F1374,HomePop Upholstered 24â€? Barstool Aqua Textured  counter height,KFNJ,5,1,4
K6858.24-F1374,HomePop Upholstered 24â€? Barstool Aqua Textured  counter height,KFDS,,,
K6858.24-F1530,"HomePop Braeburn 24"" counterstool",KFHQ,103,12,91
K6858.24-F1530,"HomePop Braeburn 24"" counterstool",KFDS,,,
K6858.24-F1530,"HomePop Braeburn 24"" counterstool",KFNJ,1,1,
K6858.24-F2051,HomePop Geo Brights Navy Blue Upholstered Barstool 24â€? counter height,KFNJ,156,,156
K6858.24-F2051,HomePop Geo Brights Navy Blue Upholstered Barstool 24â€? counter height,KFDS,,,
K6858.24-F2051,HomePop Geo Brights Navy Blue Upholstered Barstool 24â€? counter height,KFHQ,141,1,140
K6858.24-F2052,HomePop Geo Brights Warm Gray Upholstered Barstool 24â€? counter height,KFDS,,,
K6858.24-F2052,HomePop Geo Brights Warm Gray Upholstered Barstool 24â€? counter height,KFNJ,34,,34
K6858.24-F2052,HomePop Geo Brights Warm Gray Upholstered Barstool 24â€? counter height,KFHQ,42,,42
K6858.24-F2246,"HomePop Classic Parsons 24"" Counter Stool - Textured Navy",KFDS,,,
K6858.24-F2246,"HomePop Classic Parsons 24"" Counter Stool - Textured Navy",KFNJ,230,13,217
K6858.24-F2246,"HomePop Classic Parsons 24"" Counter Stool - Textured Navy",KFHQ,52,,52
K6858.24-F2262,"HomePop  24""Classic Parsons Counterstool- Black Plaid",KFNJ,101,,101
K6858.24-F2262,"HomePop  24""Classic Parsons Counterstool- Black Plaid",KFDS,,,
K6858.24-F2262,"HomePop  24""Classic Parsons Counterstool- Black Plaid",KFHQ,9,2,7
K6858.24-F765,"HomePop Upholstered 29"" Barstool Red Gold Damask bar height",KFNJ,1,,1
K6858.24-F765,"HomePop Upholstered 29"" Barstool Red Gold Damask bar height",KFHQ,71,,71
K6858.24-F765,"HomePop Upholstered 29"" Barstool Red Gold Damask bar height",KFDS,,,
K6858.24-F975,HomePop Upholstered 24â€? Barstool Brown Tan Sage Leaf counter height,KFNJ,56,,56
K6858.24-F975,HomePop Upholstered 24â€? Barstool Brown Tan Sage Leaf counter height,KFDS,,,
K6858.24-F975,HomePop Upholstered 24â€? Barstool Brown Tan Sage Leaf counter height,KFHQ,91,,91
K6858.29-A793,HomePop Suri 29â€? Barstool bar height,KFNJ,133,1,132
K6858.29-A793,HomePop Suri 29â€? Barstool bar height,KFHQ,82,1,81
K6858.29-A793,HomePop Suri 29â€? Barstool bar height,KFDS,,,
K6858.29-A825,"HomePop Parsons 29"" Barstool - Grey Lattice",KFHQ,30,8,22
K6858.29-A825,"HomePop Parsons 29"" Barstool - Grey Lattice",KFNJ,,,
K6858.29-A825,"HomePop Parsons 29"" Barstool - Grey Lattice",KFDS,,,
K6858.29-F1374,"HomePop Upholstered 29"" Barstool Aqua Textured bar height",KFNJ,52,4,48
K6858.29-F1374,"HomePop Upholstered 29"" Barstool Aqua Textured bar height",KFHQ,188,,188
K6858.29-F1374,"HomePop Upholstered 29"" Barstool Aqua Textured bar height",KFDS,,,
K6858.29-F1530,"HomePop Braeburn 29"" barstool",KFHQ,56,4,52
K6858.29-F1530,"HomePop Braeburn 29"" barstool",KFNJ,34,,34
K6858.29-F1530,"HomePop Braeburn 29"" barstool",KFDS,,,
K6858.29-F2051,HomePop Geo Brights Navy Blue Upholstered Barstool 29â€? bar height,KFHQ,19,,19
K6858.29-F2051,HomePop Geo Brights Navy Blue Upholstered Barstool 29â€? bar height,KFNJ,47,4,43
K6858.29-F2051,HomePop Geo Brights Navy Blue Upholstered Barstool 29â€? bar height,KFDS,,,
K6858.29-F2052,HomePop Geo Brights Warm Gray Upholstered Barstool 29â€? bar height,KFNJ,,,
K6858.29-F2052,HomePop Geo Brights Warm Gray Upholstered Barstool 29â€? bar height,KFHQ,158,,158
K6858.29-F2052,HomePop Geo Brights Warm Gray Upholstered Barstool 29â€? bar height,KFDS,,,
K6858.29-F2244,"HomePop Textured 29"" Barstool - Grey",KFHQ,95,,95
K6858.29-F2244,"HomePop Textured 29"" Barstool - Grey",KFDS,,,
K6858.29-F2244,"HomePop Textured 29"" Barstool - Grey",KFNJ,23,,23
K6858.29-F2246,"HomePop Parsons 29"" Barstool - Textured Navy",KFDS,,,
K6858.29-F2246,"HomePop Parsons 29"" Barstool - Textured Navy",KFHQ,168,,168
K6858.29-F2246,"HomePop Parsons 29"" Barstool - Textured Navy",KFNJ,59,,59
K6858.29-F2247,"HomePop Parsons 29"" Barstool - Textured Teal",KFHQ,37,,37
K6858.29-F2247,"HomePop Parsons 29"" Barstool - Textured Teal",KFDS,,,
K6858.29-F2247,"HomePop Parsons 29"" Barstool - Textured Teal",KFNJ,17,,17
K6859-A832,HomePop Barrel Shaped Accent Chair - Grey Medallion,KFDS,,,
K6859-A832,HomePop Barrel Shaped Accent Chair - Grey Medallion,KFHQ,193,26,167
K6859-A832,HomePop Barrel Shaped Accent Chair - Grey Medallion,KFNJ,28,1,27
K6859-B300,HomePop ModernVelvet Barrel Accent Chair -Blush Pink,KFDS,,,
K6859-B300,HomePop ModernVelvet Barrel Accent Chair -Blush Pink,KFNJ,,,
K6859-B300,HomePop ModernVelvet Barrel Accent Chair -Blush Pink,KFHQ,39,,39
K6859-E900,HomePop Modern Barrel Accent Chair -Brown Faux Leather,KFNJ,1,1,
K6859-E900,HomePop Modern Barrel Accent Chair -Brown Faux Leather,KFHQ,50,6,44
K6859-E900,HomePop Modern Barrel Accent Chair -Brown Faux Leather,KFDS,,,
K6859-F1374,HomePop Modern Barrel Accent Chair - Textured Aqua,KFDS,,,
K6859-F1374,HomePop Modern Barrel Accent Chair - Textured Aqua,KFHQ,60,,60
K6859-F1374,HomePop Modern Barrel Accent Chair - Textured Aqua,KFNJ,,,
K6859-F1550,Chunky Textured Accent Chair,KFNJ,93,2,91
K6859-F1550,Chunky Textured Accent Chair,KFDS,,,
K6859-F1550,Chunky Textured Accent Chair,KFHQ,173,1,172
K6859-F1570,Chunky Textured Accent Chair,KFDS,,,
K6859-F1570,Chunky Textured Accent Chair,KFHQ,289,2,287
K6859-F1570,Chunky Textured Accent Chair,KFNJ,246,1,245
